CODE2,area,Ycount,Ycount_EXP,id,population,std_born_CNT,std_divorce_CNT,std_crime_CNT,std_high_edu_CNT,std_mid_edu_CNT,std_low_edu_CNT,std_cvs_CNT,std_disable_CNT,std_low_CNT,std_midlow_CNT,std_native_CNT,std_plant_rate,std_hospital,std_waterside_rate,std_edu_per_kid,std_OLDW_CNT,std_first_inds_CNT,std_second_inds_CNT,std_third_inds_CNT,std_rcp_index,std_sale_index,log_Ycount,caseRate
A6517-04,1,5,4.591432256688737,1704,2134,-0.7726097147136787,-0.5278442427941913,-1.2698840683279384,-1.2720592467602614,-0.3565043757727285,0.6859024267902255,0.668634461998191,-1.4208417716694204,-0.35273257117344897,0.024429151600850626,0.26258055827297794,1.310781198959164,-0.7566871004841581,-0.165528506000622,-0.1531760861594295,-0.2153495023861204,0.4746159805973137,1.510867663947315,-0.031132610815478655,-1.4850460286144687,-1.5118538618575155,1.791759469228055,234.30178069353326
A6517-05,1,9,22.27296472410581,1705,10352,7.36373087923036,7.7756361509197935,1.7884043221242816,6.521970133422633,3.4715383987196655,0.747733182312206,0.668634461998191,1.7513782639852975,-0.28605445098009213,0.6269160676596904,1.7550077951441772,-0.27559147200412815,-0.27416818693057754,-0.2651886873694827,7.617175507350051,-0.2153495023861204,-0.35679044623646006,0.6878265079336925,0.7342631354172128,4.221388859604494,4.310045572289221,2.302585092994046,86.93972179289027
A6517-06,1,4,6.8118437322757925,1706,3166,0.24913566043237223,0.514890214046017,-0.8858303303203099,-0.14310366782545175,0.18368472665373442,1.0053613303204583,0.668634461998191,-0.0613188992459698,-0.4860888115601627,-0.3102858017651715,0.01001594895631349,0.016779701031197778,1.8971669240605353,-0.2209187070192451,0.3741239277262282,-0.2153495023861204,-0.35679044623646006,-0.05123085664996852,-0.19372963462656853,-0.7684433509992378,-0.7807513775499674,1.6094379124341003,126.34238787113075
A6517-07,1,5,9.976790709590286,1707,4637,1.7055188453546997,2.0011909756854998,-0.33840489562145165,1.5328336516373162,0.7501532989279711,-0.17972815051750188,1.38416840284744,-0.5944651237257543,-0.26382841091563985,-0.6450007551311936,0.2855409773017656,0.061044762367866386,-0.5154276437073678,-0.2651886873694827,1.9047586902554285,-0.2153495023861204,-0.35679044623646006,0.2679075507838851,0.028354105212968862,0.2529932175782865,0.26135303564422263,1.791759469228055,107.82833728703903
A6517-08,1,8,5.772639524224874,1708,2683,-0.22906493665633182,0.026866238606268123,-1.0655764111901591,-0.868729276471969,0.14864543352336926,1.3145151079303607,0.668634461998191,-0.5944651237257543,-0.4194106913668058,-0.5111147737847848,0.6529076817623685,-0.22017705956077172,-0.7566871004841581,-0.2651886873694827,0.07385586426356201,-0.2153495023861204,0.4746159805973137,0.16712700106793132,-0.19769541569513172,-1.103830069301715,-1.122924342589256,2.1972245773362196,298.1736861721953
A6517-09,1,1,11.4893384492586,1709,5340,2.4015333790055458,2.711503304327618,-0.07678689385850346,1.853287600633494,1.439259397158486,1.2629894783287103,1.38416840284744,0.7650577486976962,-0.26382841091563985,-0.711943745804398,1.7550077951441772,2.508366495156606,-0.7566871004841581,-0.03640866016125065,2.615148986740272,-0.2153495023861204,0.4746159805973137,0.318297825641862,0.020422543075842528,0.7411440725816851,0.7593811814467482,0.6931471805599453,18.726591760299627
A6517-10,1,9,21.225154270025488,1710,9865,6.881570028749617,7.283570569058183,1.6071696608745571,6.238349971667396,2.7269534196994054,0.3664435232599928,3.5307702253951865,1.9912940650012005,0.3362746708245719,0.15831513294725946,3.270395451044164,-0.3659034055403343,0.6908696401765837,-0.2651886873694827,4.922086547490024,-0.2153495023861204,-0.35679044623646006,0.4190783753578158,0.8215103189256024,3.8832246115438176,3.9650388766906013,2.302585092994046,91.2316269640142
A6517-11,1,8,7.026999883010972,1711,3266,0.3481419952333464,0.6159303745925484,-0.8486158208234466,-0.5022330934246163,0.36180113339975734,1.0671920858424389,1.38416840284744,0.28522614666589013,0.24737051056676274,1.1624599930453259,0.8825118720502452,-0.36485242061922535,0.932129096953374,-0.2651886873694827,0.22032809034291143,-0.2153495023861204,-0.35679044623646006,0.3518913422138466,0.4051033067264698,-0.6990051070442735,-0.7099081135666779,2.1972245773362196,244.9479485609308
A6517-12,1,2,9.864909511207994,1712,4585,1.654035551258192,1.9486500922013026,-0.357756440559821,0.5493715323042194,0.5924764798413279,0.42827427878197333,0.668634461998191,-0.32789201148586206,-0.24160237085118755,0.29220111429366835,1.5254036048563002,0.36677392244114065,0.4496101833997934,-0.26112868400877115,1.3225315915900149,-0.2153495023861204,-0.35679044623646006,0.3518913422138466,0.14336175620130073,0.21688533072170493,0.22451453837291133,1.0986122886681098,43.62050163576881
A6517-13,1,8,6.560111035915632,1713,3049,0.1332982487152326,0.39667322620657464,-0.9293713064316398,-0.5961592508890132,0.6917544770440293,0.8095639378341866,-0.04689947885105795,-0.3812066339338405,-0.04156801027111697,0.8946880303525081,0.9284327101078206,-0.410355966668206,-0.5154276437073678,-0.2651886873694827,0.1946954507790252,-0.2153495023861204,-0.35679044623646006,0.2511107924978928,0.11956706978992172,-0.8496860964265458,-0.863637996410416,2.1972245773362196,262.38110856018363
A6517-14,1,11,7.192670119077061,1714,3343,0.42437687303009625,0.6937312982133784,-0.819960648510862,-0.20572110613504968,0.6975943592324234,0.49010503430395386,0.668634461998191,0.20525421299392244,0.11401427018004903,0.8946880303525081,1.2269181574820605,-0.3449709364197221,-0.5154276437073678,-0.2651886873694827,0.37778573337821175,-0.2153495023861204,-0.35679044623646006,-0.05123085664996852,0.15922488047555342,-0.6455376591989508,-0.6553588002995449,2.4849066497880004,329.0457672749028
A6517-15,1,2,4.395640159519723,1715,2043,-0.8627054793825648,-0.619790788891535,-1.3037492719700838,-1.2867927616566375,-0.464542196258021,0.6446819231089052,1.38416840284744,-1.4474990828934096,-0.17492425065783068,0.024429151600850626,0.7447493578775192,-0.31907524021445194,-0.7566871004841581,-0.2651886873694827,-0.3033101178907624,-0.2153495023861204,0.4746159805973137,0.6206394747897233,-0.4356422798089218,-1.548234830613486,-1.5763212320823092,1.0986122886681098,97.89525208027412
A6517-16,1,9,19.318870774511794,1716,8979,6.004373902412988,6.388354746615911,1.277449106732349,5.737410465190613,2.011567851621117,0.06759487157042023,0.668634461998191,1.1116027946095561,-0.6861231721402332,-0.6450007551311936,1.3646806716547863,-0.37271038667869427,1.4146480105069545,-0.2651886873694827,4.94771918705391,-0.2153495023861204,0.4746159805973137,0.318297825641862,0.8413392242684182,3.2680017701028334,3.3373675577986543,2.302585092994046,100.23387905111927
A6517-17,1,0,6.17498152609966,1717,2870,-0.04392309057851045,0.21581133882828266,-0.9959852784310251,0.26943474927307576,-0.613459192062073,-0.9423074686219284,-0.04689947885105795,-0.7277516798457004,-0.26382841091563985,-0.9127727178240114,0.14777846312903956,-0.42747411844287714,-0.27416818693057754,-0.2651886873694827,0.3521530938143258,-0.2153495023861204,-0.35679044623646006,-0.33677574751183753,-0.3801213448490374,-0.9739805531059319,-0.9904474389405046,0,0
A6517-18,1,3,6.108283119371754,1718,2839,-0.07461505436681216,0.18448888905885805,-1.0075217763750526,0.2418094088423708,-0.855814302880432,-1.2205458684708408,0.668634461998191,-1.6874148839093126,-0.6861231721402332,-0.7788867364776024,0.6758681007911561,0.15459977499490532,-0.0329087301537872,-0.2651886873694827,0.6560829629289755,0.6560827133627324,-0.35679044623646006,-0.15201140636592228,0.056114572692911036,-0.9955064087319707,-1.0124088507753242,1.3862943611198906,105.67101091933779
A6517-19,1,2,5.2691741315045535,1719,2449,-0.46073976009061063,-0.20956773707261622,-1.1526583634128194,-0.5077581615107574,-0.4207430798450646,-0.36522041708344344,-0.04689947885105795,-0.32789201148586206,-0.6194450519468764,0.35914410496687277,0.46922432953206705,-0.3586407499190691,-0.5154276437073678,-0.2651886873694827,-0.13852886355149444,-0.2153495023861204,0.4746159805973137,-0.30318223093985297,-0.5228894633173115,-1.2663155601563314,-1.2886975803101535,1.0986122886681098,81.66598611678236
A6517-20,1,3,4.957197712938543,1720,2304,-0.6042989455520228,-0.356075969865087,-1.2066194021832708,-0.78216987645576,-0.3565043757727285,-0.02515126171255056,-0.7624334197003069,-0.3012347002618728,-0.37495861123790125,-0.5111147737847848,0.6529076817623685,-0.42747411844287714,-0.0329087301537872,-0.2651886873694827,-0.24105942180703907,-0.2153495023861204,-0.35679044623646006,-0.37036926408382215,-0.5030605579744957,-1.3670010138910293,-1.3914203130859233,1.3862943611198906,130.20833333333331
A6517-21,1,4,18.869194419475267,1721,8770,5.797450662678953,6.17718081107366,1.1996707818839052,6.140740435478905,1.37502069308615,-0.4373562985257541,2.0997023436966886,0.63177119257775,-0.6638971320757809,-0.5780577644579892,0.5840264246760054,-0.37988542796897545,1.1733885537301643,-0.2651886873694827,4.314226809260725,3.270379360609291,-0.35679044623646006,0.28470430906987737,0.9444495320510606,3.1228758402369587,3.189305136073581,1.6094379124341003,45.61003420752566
A6517-22,1,2,7.616527736025365,1722,3540,0.619419352588015,0.8927804144900461,-0.7466480648020414,0.6340892429583813,-0.3769439634321081,-0.787730579816977,1.38416840284744,-0.7544089910696896,-0.819479412526947,-0.9127727178240114,0.4921847485608547,-0.38276837146056397,1.4146480105069545,-0.2651886873694827,1.5825197928808603,-0.2153495023861204,0.4746159805973137,-0.21919843950989149,0.024388324144405695,-0.5087443186076712,-0.5157975702524642,1.0986122886681098,56.49717514124294
A6517-23,1,5,11.592613401611487,1723,5388,2.449056419710013,2.760002581389953,-0.05892392930000913,1.715160898479969,0.7063541825150147,-0.5507126836493851,-0.7624334197003069,-1.0209821033095818,-0.7083492122046856,-0.8458297271508068,-0.311429917446714,0.734711427067942,0.2083507266230031,-0.14367524781638727,1.5935052098368114,-0.2153495023861204,-0.35679044623646006,0.318297825641862,0.056114572692911036,0.7744744296800677,0.7933859481587269,1.791759469228055,92.79881217520415
A1705-14,1,10,4.748496246725418,1724,2207,-1.1382639017392908,-0.42927578714868486,-0.035944778848071526,-0.866887587109922,-0.17546802793250846,0.046984619729760056,-0.7624334197003069,-0.3545493227098513,0.269596550631215,-0.44417178311158034,0.05593678701388884,0.7100486899851776,-0.7566871004841581,0.18797153964804356,0.7659371324884875,-0.2153495023861204,-0.35679044623646006,-0.1184178897939377,-0.5189236822487483,-0.8814606357738591,-1.016158369171108,2.3978952727983707,453.1037607612143
A1705-15,1,8,5.178808548195778,1725,2407,-0.9799366704182966,-0.2249472432693468,0.14784288967416936,-1.2610091105879795,0.3501213690229689,2.489299462847991,-0.04689947885105795,2.391153733361039,0.6029871515979993,2.43437681583621,-0.33439033647550165,1.0410734287349508,-0.5154276437073678,-0.2553307884051121,0.5242579594575612,-0.2153495023861204,-0.35679044623646006,-0.420759538941799,-0.4594369662203008,-0.6924803440801984,-0.8342380478217826,2.1972245773362196,332.3639385126714
A1707-16,1,5,5.55318025047499,1726,2581,-0.8360141281507151,-0.36611390658259324,0.2714168516842041,-0.8908295488165329,0.534077657957386,1.4897022485759723,-0.7624334197003069,1.9912940650012005,-0.04156801027111697,1.6310609277577568,0.07889720604267653,1.8597685446029537,-0.5154276437073678,0.273078240322025,-0.27767747832687634,-0.2153495023861204,0.4746159805973137,-0.35357250579782984,-0.28097681813495823,0.05682286383977567,-0.21067291453911322,1.791759469228055,193.72336303758235
A1707-17,1,7,4.307426137718299,1727,2002,-1.295757350364554,-0.8860983865349321,-0.25250042921426286,-1.1228824084344546,-0.44118266750444424,0.07789999749075031,-0.7624334197003069,-0.03466158802198058,0.20291843043785818,0.8946880303525081,-0.21958824133156327,3.1622120858791405,-0.5154276437073678,-0.20425752713487566,-0.37105352245246154,-0.2153495023861204,-0.35679044623646006,-0.28638547265386066,-0.4832316526316798,-0.6214845014002062,-0.8417125194278866,2.0794415416798357,349.65034965034965
A1707-18,1,19,5.811367631357206,1728,2701,-0.7407305587799714,-0.25834510244739384,0.38000074409839396,-0.9994892211773058,0.8435914139422782,0.6859024267902255,-0.04689947885105795,0.3651980803378578,-0.24160237085118755,0.09137214227405505,0.7217889388487315,3.9224750584396775,-0.7566871004841581,0.03705116696814679,0.5627069188033904,-0.2153495023861204,1.3060224074310876,-0.08482437322195312,-0.5189236822487483,0.19740470119521158,-0.079887504199471715,2.995732273553991,703.4431691965939
A1705-16,1,8,5.071230472828188,1729,2357,-1.0195184782485454,-0.2760293792391816,0.10189597254360905,-1.2039167403645226,0.15448531571176344,1.9740431668314864,-0.04689947885105795,1.1915747282815237,-0.19715029072228296,1.6310609277577568,-0.5639945267633785,0.11413108100129887,0.6908696401765837,-0.24084554343196043,0.8428350511801459,-0.2153495023861204,-0.35679044623646006,-0.10162113150794541,-0.15803760500950004,-0.7397254170036138,-0.8797181281591141,2.1972245773362196,339.4145099703012
A1705-17,1,22,5.8780660380851115,1730,2732,-0.722654919521681,0.10708664053457714,0.44649785102281087,-0.833737178593076,0.44063954294307894,2.664486603493603,-0.04689947885105795,2.3644964221370497,0.580761111533547,1.3632889650649391,-0.380311174533077,-0.027066759985852906,-0.0329087301537872,-0.2651886873694827,0.9307183868277555,-0.2153495023861204,-0.35679044623646006,-0.3199789892258452,-0.26511369386070555,-0.3853873700780001,-0.5386175256291288,3.1354942159291497,805.2708638360176
A1705-18,1,7,4.931378974850321,1731,2292,-1.0709748284278684,-0.34243615599996624,0.04216498027388075,-1.1118322722621727,-0.03823079650524493,1.7576355225045546,-0.04689947885105795,1.6980636415373191,0.4696309112112856,0.2252581236204639,-0.6787966219073168,-0.168602532762383,1.4146480105069545,-0.2651886873694827,0.5132725425016099,-0.2153495023861204,-0.35679044623646006,-0.37036926408382215,-0.18976385355800537,-0.8011440118040535,-0.938842232597645,2.0794415416798357,305.41012216404886
A1705-19,1,18,5.82858012341602,1732,2709,-0.7408625511235953,0.08358885798845368,0.4253622691427534,-0.7177107487841151,0.5428374812399773,1.6133637596199335,-0.7624334197003069,1.4048332180734375,0.425178831082381,1.0955170023721215,-0.6099153648209538,-0.4258453064784337,1.8971669240605353,-0.029617209284310247,0.5462287933694635,-0.2153495023861204,0.4746159805973137,-0.05123085664996852,0.385274401383654,-0.40712010362277057,-0.559538362584301,2.9444389791664403,664.4518272425249
A1706-01,1,7,6.889299946540457,1733,3202,-0.6001672649480856,0.27315499138683147,0.8490028890248631,-0.10442819122246481,0.9399494700507824,-0.3239999134021231,-0.04689947885105795,0.4451700140098255,0.06956219005114446,0.8946880303525081,1.043234805251759,0.14667177390123304,-0.7566871004841581,-0.08891815331222194,0.5736923357593415,-0.2153495023861204,-0.35679044623646006,-0.06802761493596081,-0.31666884775202675,-0.010319013487304211,-0.16655506285365884,2.0794415416798357,218.61336664584633
A1706-02,1,9,6.103979996357051,1734,2837,-0.8606643719320665,-0.06393952297577417,0.5169412789824552,-0.6587766891986112,1.0655069371012575,-0.3858306689241036,1.38416840284744,0.17859690176993323,0.4918569512757379,1.497174946411348,1.548364023885088,1.1590414652695666,-0.5154276437073678,-0.013316999798231637,0.293564203382586,0.6560827133627324,0.4746159805973137,0.3350945839278543,-0.20166119676369487,-0.34733862201666954,-0.49223880087010125,2.302585092994046,317.2365174480085
A1706-03,1,16,14.196002825507163,1735,6598,1.8235263660590384,3.409519294881106,3.938540499172855,2.792549175277463,2.957628766140976,0.6755973008698954,-0.04689947885105795,2.8176707129448664,0.4474048711468333,0.09137214227405505,0.1018576250714642,4.104129453287885,-0.5154276437073678,0.8115958274841385,3.4628569951745067,1.5275149291115853,-0.35679044623646006,0.2007205176399159,0.17508800474980607,3.1253483579256383,2.8636421270198715,2.833213344056216,242.4977265838133
A1706-04,1,21,14.428371468301156,1736,6706,1.9006049620981338,3.5092623292678495,4.036794345431979,2.672839366744408,4.706673481565037,1.7267201447435643,-0.04689947885105795,5.270143345551875,0.8919256724358791,3.5724076572806855,2.4438203660078073,-0.03037740198610272,-0.27416818693057754,0.4040142466091459,3.5177840799542626,-0.2153495023861204,0.4746159805973137,0.43587513364380803,0.16319066154411657,3.225069228394601,2.9600088221041894,3.091042453358316,313.1524008350731
A1706-05,1,8,6.076009696761477,1737,2824,-0.8699423510849207,-0.07594562896677094,0.5051144271179313,-0.6108927657853892,0.5515973045225686,0.0882051234110804,0.668634461998191,0.6850858150257285,0.0028840698577876005,-0.24334281109196707,0.1018576250714642,0.4067263233668829,-0.7566871004841581,1.4078101110389571,0.5901704611932683,-0.2153495023861204,-0.35679044623646006,-0.06802761493596081,-0.3087372856149004,-0.35934206012867415,-0.5038384956487688,2.1972245773362196,283.28611898017
A1706-06,1,19,5.221839778342813,1738,2427,-1.1532775605990042,-0.44259363499952326,0.1439405663320793,-1.2168085658988514,0.5077981881096122,1.22176897464739,-0.7624334197003069,1.1382601058335453,0.22514447050231046,1.5641179370845524,-0.05886530813004954,2.3549027316230084,-0.7566871004841581,-0.1384032879296494,-0.11838893246558396,-0.2153495023861204,-0.35679044623646006,-0.28638547265386066,-0.5387525875915642,-0.7259085932414358,-0.8580753285050088,2.995732273553991,782.8594973217964
A1706-07,1,8,5.693031748452857,1739,2646,-0.9969792964086158,-0.2403369263819599,0.3431775323575239,-0.6919270977154571,0.5574371867109628,-0.06637176539387091,0.668634461998191,-0.14129083291793748,0.4474048711468333,0.2252581236204639,0.37738265341691635,0.696145275734718,1.1733885537301643,0.7919669947211603,0.2496225355587812,-0.2153495023861204,-0.35679044623646006,-0.1688081646519146,-0.2214901021065107,-0.5236968281238168,-0.6626650856951438,2.1972245773362196,302.34315948601665
A1706-08,1,19,7.5132527836724785,1740,3492,-0.39319696076903166,0.5409835096475328,1.1128326613873245,-0.17441238698025072,1.5969362162451293,0.12942562709240077,-0.04689947885105795,0.7650577486976962,0.40295279101792875,1.3632889650649391,2.7193453943532595,0.4549251556894364,-0.7566871004841581,-0.2651886873694827,1.0131090139973895,-0.2153495023861204,-0.35679044623646006,-0.23599519779588377,-0.40788181232897963,0.25744999054972556,0.09220735913200803,2.995732273553991,544.1008018327606
A1706-09,1,22,10.869688735141283,1741,5052,0.7201605375734628,1.9817162285671635,2.532054885130218,1.1331870600731178,3.576656278110761,0.6034614194275848,-0.04689947885105795,2.764356090496888,1.1586381532093064,2.300490834489801,1.387641090683574,1.2140202930201949,-0.27416818693057754,0.3266892593511729,2.0402454993788264,-0.2153495023861204,-0.35679044623646006,-0.03443409836397622,-0.31666884775202675,1.6978625639902993,1.4841707325721456,3.1354942159291497,435.471100554236
A1706-10,1,5,4.91846960580621,1742,2286,-1.2539079498722685,-0.5728137076711053,0.015664711493779453,-1.2518006637777446,0.353041310117166,0.7889536859935263,-0.04689947885105795,0.97831623848961,0.3585007108890242,1.028574011698917,-0.1966278223027756,0.04662548836740332,-0.7566871004841581,-0.2651886873694827,-0.19528685115724234,0.6560827133627324,-0.35679044623646006,-0.5047433303717606,-0.5030605579744957,-0.8560997296870262,-0.9838874026428677,1.791759469228055,218.72265966754156
A1706-11,1,1,5.819973877386613,1743,2705,-0.9548715448687389,-0.18584767611512742,0.3968532446657493,-1.0307979403321048,1.0041881741231187,0.9950562044001281,-0.7624334197003069,1.5914343966413622,0.4918569512757379,0.6269160676596904,-0.4951132696770154,-0.19678323829535518,-0.7566871004841581,-0.26264219892273866,0.1892027423010496,-0.2153495023861204,-0.35679044623646006,-0.3199789892258452,-0.3959844691232901,-0.4692196859231792,-0.6100203170842662,0.6931471805599453,36.96857670979667
A1703-13,1,6,5.484330282239733,1744,2549,-0.8946132861792225,0.35583978387638177,0.2581970144737282,-0.5464336381137443,-0.16962814574411428,-0.4373562985257541,-0.04689947885105795,-0.7277516798457004,-0.5749929718179718,0.7608020490060993,-0.24254866036035094,1.6305923748236644,-0.5154276437073678,1.5845294257283866,2.2489684215418992,-0.2153495023861204,0.4746159805973137,-0.1184178897939377,-0.4039160312604164,-1.3238424979965893,-1.6123318788402357,1.9459101490553132,235.38642604943118
A1703-14,1,3,7.21633729565793,1745,3354,-0.2659011447058102,1.3158649888393144,0.9915835056267708,-0.5169666083209923,1.8188517394041086,0.273697389977022,-0.7624334197003069,1.3781759068494484,1.3142204336604726,4.509609526705547,5.061308135289603,0.6920299614956671,-0.7566871004841581,-0.19050863154621384,2.8861226049870687,-0.2153495023861204,-0.35679044623646006,-0.1688081646519146,-0.4197791555346691,-0.8049615236629148,-1.1666236107670125,1.3862943611198906,89.44543828264759
A1703-15,1,4,6.49771575220243,1746,3020,-0.5267581077519216,0.9175439721217749,0.6872964397322167,-0.5022330934246163,0.7092741236092118,0.974445952559468,-0.7624334197003069,0.6051138813537609,-0.21937633078673527,0.9616310210257125,-0.012944470072474188,4.750271371145216,-0.5154276437073678,0.31171109269961494,2.53458926239663,-0.2153495023861204,0.4746159805973137,-0.1688081646519146,-0.35236087736909527,-1.0202487850634705,-1.3515510164023623,1.6094379124341003,132.4503311258278
A1704-01,1,0,0.04087966863968416,1747,19,-2.8748741062334813,-2.6674316574877293,-2.0465631843721965,-2.54282490657269,-2.844294188028655,-2.436550727069791,1.38416840284744,-3.446797424692601,-0.8417054525913993,-1.3144306618632378,-0.7476778789936799,-0.42747411844287714,-0.7566871004841581,9.751272477001082,-1.200452502626777,-0.2153495023861204,-0.35679044623646006,-0.5551336052297374,-0.487197433700243,-2.91955316970763,-2.9771590550053553,0,0
A1704-02,1,4,5.234749147386925,1748,2433,-1.5369091260746555,-0.5571368234953812,0.17412834814303016,-0.6274679700438122,-0.09954955948338395,0.5828511675869246,2.8152362845459376,0.8450296823696638,-0.39718465130235353,-0.3772287924383759,-0.6328757838497414,-0.42747411844287714,5.033539862158809,-0.01583576375729803,-0.4314733157101931,1.5275149291115853,-0.35679044623646006,-0.15201140636592228,4.390713280632454,3.090669649373636,2.929525442727385,1.6094379124341003,164.40608302507192
A1706-12,1,9,5.574695865548509,1749,2591,-1.0362322851322292,-0.29113199019002367,0.29314085139222984,-0.811636906248512,0.3705609566823486,0.8198690637545166,-0.7624334197003069,0.9250016160416316,-0.1526982105933784,-0.5111147737847848,-0.4951132696770154,-0.0132849445080621,-0.5154276437073678,-0.2513161507995028,0.11230482360939122,-0.2153495023861204,-0.35679044623646006,-0.1856049229379069,5.936377330266883e-4,-0.5744806047515292,-0.711740717451046,2.302585092994046,347.35623311462757
A1706-13,1,11,5.570392742533805,1750,2589,-1.0376596665403606,-0.2929790834194078,0.2913213357207648,-1.1633995743994885,0.8523512372248695,1.458786870814982,-0.7624334197003069,2.1245806211211464,0.8030215121780699,1.0955170023721215,-0.1736674032739879,2.8280315086060512,-0.7566871004841581,-0.2651886873694827,0.1397683659992692,1.5275149291115853,-0.35679044623646006,-0.26958871436786835,-0.4197791555346691,-0.5763272875379915,-0.7135252858785329,2.4849066497880004,424.8744689069139
A1706-14,1,0,5.247658516431035,1751,2439,-1.1447132721502158,-0.4315110756232184,0.1548576603608711,-0.06206933589538386,-0.6835377783228033,-1.1896304907098505,-0.04689947885105795,-1.4208417716694204,-0.4638627714957104,0.15831513294725946,-0.5180736887058031,0.7178756072062669,-0.7566871004841581,-0.2651886873694827,0.12329024056534241,0.6560827133627324,-0.35679044623646006,-0.4375562972277913,-0.5189236822487483,-0.714828496522662,-0.8473679179400845,0,0
A1706-15,1,10,5.867308230548353,1752,2727,-0.9391703493792936,-0.1655296505919018,0.41686791705186704,-0.857679140299687,0.9633089988043593,1.087802337683099,-0.04689947885105795,1.8313501976572653,0.0028840698577876005,0.7608020490060993,-0.2884694984179263,0.32165125893958113,-0.7566871004841581,-0.2608781997716747,-0.13486705789951076,-0.2153495023861204,-0.35679044623646006,-0.1856049229379069,-0.2333874453122002,-0.44890617527209414,-0.5903900643819052,2.3978952727983707,366.70333700036673
A1706-16,1,1,4.70331345507103,1753,2186,-1.3252770202788384,-0.6651683691403126,-0.07531107207948314,-0.7324442636804911,-0.46746213735221814,-0.9629177204625885,-0.7624334197003069,-0.5411505012777759,-0.4860888115601627,0.35914410496687277,-0.311429917446714,-0.3542165414878155,-0.5154276437073678,0.3881739246493504,0.03540690491773282,-0.2153495023861204,-0.35679044623646006,-0.4879465720857682,-0.5665130550715063,-0.9484338690101398,-1.0731158240172354,0.6931471805599453,45.74565416285453
A1704-03,1,9,4.8539227605856565,1754,2256,-1.635011777892432,-0.7118684662528978,0.011302167009974792,-0.9055630637129088,-0.5521404290839339,-0.02515126171255056,4.246304166244435,-0.24792007781389439,-0.4860888115601627,-0.17639982041876265,-0.5180736887058031,-0.38848521604257746,2.138426380837325,-0.19747545030059985,0.7988933833563411,-0.2153495023861204,1.3060224074310876,-0.420759538941799,2.3364386871167326,2.6499863689356133,2.4964338287676937,2.302585092994046,398.93617021276594
A1704-04,1,6,5.350933468783921,1755,2487,-1.5069795034861815,-0.5099305596032572,0.22380413221752132,-0.9958058424532118,-0.4762219606348094,-0.27247428380047267,0.668634461998191,-0.6477797461737328,-0.44163673143125814,-0.10945682974555822,-0.26550907938913865,-0.42619822434204185,1.1733885537301643,0.20809581407538305,1.815044451781827,0.6560827133627324,-0.35679044623646006,-0.25279195608187605,0.4170006499321593,3.225115395947948,3.0616550876642408,1.9459101490553132,241.25452352231602
A1704-05,1,3,6.813995293783144,1756,3167,-1.13008795977947,0.0845186894086717,0.8493510427851911,-0.3143807784958226,1.0304676439708924,1.6958047669825742,-0.7624334197003069,3.0309292027367802,-0.24160237085118755,0.6938590583328949,-0.311429917446714,-0.40330948369255804,-0.0329087301537872,1.0224279830016971,0.3100423288165128,0.6560827133627324,-0.35679044623646006,-0.28638547265386066,0.3218219042866433,4.918135908365206,4.725509875757971,1.3862943611198906,94.7268708556994
A1704-06,1,3,5.221839778342813,1757,2427,-1.5402346396955973,-0.5623819639278393,0.16860881657919763,-1.0381646977802927,-0.733176776924154,-0.11789739499552135,-0.7624334197003069,-0.32789201148586206,-0.3082804910445444,-0.9127727178240114,-0.4951132696770154,-0.4250929650561605,1.655907467283745,1.0158980187669657,2.1885486282841677,-0.2153495023861204,-0.35679044623646006,-0.26958871436786835,0.23854050184681677,3.0757312330876014,2.9148443710677343,1.3862943611198906,123.60939431396785
A1704-07,1,4,5.630636464739655,1758,2617,-1.4349267083657808,-0.39628585023332996,0.34339398276722277,-0.6108927657853892,-0.7828157755255045,-0.7052895724543363,-0.04689947885105795,-1.0742967257575604,-0.5527669317535195,-0.5780577644579892,-0.7247174599648921,-0.11399115793351035,1.1733885537301643,0.28492618916150736,2.633458015000191,-0.2153495023861204,-0.35679044623646006,-0.4375562972277913,-0.41581337446610594,3.5487810821453643,3.379744973623336,1.6094379124341003,152.84677111196027
A1706-17,1,1,4.378427667460909,1759,2035,-1.4330443165927593,-0.804623907958815,-0.21268450527510896,-0.881621102006298,-0.584259781120102,-1.2823766239928214,-0.7624334197003069,-0.9943247920855927,-0.39718465130235353,-0.3772287924383759,-0.311429917446714,0.13818714735379156,-0.7566871004841581,-0.2651886873694827,0.2331444101248544,-0.2153495023861204,-0.35679044623646006,-0.4879465720857682,-0.6141024278942643,-1.0878584193880414,-1.2078507402925307,0.6931471805599453,49.140049140049136
A1706-18,1,4,7.681074581245919,1760,3570,-0.33752908585190694,0.6130201455935143,1.183793772574469,0.3965113152543186,1.1852245219633386,-0.4373562985257541,-0.7624334197003069,0.9250016160416316,0.269596550631215,1.0955170023721215,0.4233034914744917,-0.42747411844287714,-0.7566871004841581,-0.2651886873694827,0.8043860918343168,-0.2153495023861204,-0.35679044623646006,-0.3199789892258452,-0.5228894633173115,0.32947061922175386,0.16180552780401475,1.6094379124341003,112.04481792717085
